datetime_utc,temp,humidity,pressure,wind_speed,wind_deg,clouds,rain_3h,snow_3h,rain_1h_est,snow_1h_est
2025-10-06 11:00:00+00:00,9.656666666666666,63.666666666666664,1018.3333333333334,2.66,99.0,98.0,0.17634920634920637,,0.05878306878306879,0.0
2025-10-06 12:00:00+00:00,9.72,63.0,1018.0,2.69,99.0,97.0,0.17952380952380953,,0.05984126984126984,0.0
2025-10-06 13:00:00+00:00,10.033333333333333,61.666666666666664,1018.3333333333334,2.3066666666666666,98.33333333333333,97.33333333333333,0.18269841269841272,,0.060899470899470905,0.0
2025-10-06 14:00:00+00:00,10.346666666666668,60.333333333333336,1018.6666666666666,1.9233333333333333,97.66666666666667,97.66666666666667,0.18587301587301588,,0.06195767195767196,0.0
2025-10-06 15:00:00+00:00,10.66,59.0,1019.0,1.54,97.0,98.0,0.18904761904761905,,0.06301587301587301,0.0
2025-10-06 16:00:00+00:00,12.013333333333334,54.333333333333336,1018.3333333333334,2.0233333333333334,174.33333333333334,86.66666666666667,0.19222222222222224,,0.06407407407407407,0.0
2025-10-06 17:00:00+00:00,13.366666666666667,49.666666666666664,1017.6666666666666,2.506666666666667,251.66666666666669,75.33333333333334,0.1953968253968254,,0.06513227513227514,0.0
2025-10-06 18:00:00+00:00,14.72,45.0,1017.0,2.99,329.0,64.0,0.1985714285714286,,0.0661904761904762,0.0
2025-10-06 19:00:00+00:00,15.71,41.666666666666664,1016.0,3.026666666666667,336.0,44.0,0.20174603174603176,,0.06724867724867725,0.0
2025-10-06 20:00:00+00:00,16.7,38.333333333333336,1015.0,3.0633333333333335,343.0,24.0,0.20492063492063495,,0.06830687830687832,0.0
2025-10-06 21:00:00+00:00,17.69,35.0,1014.0,3.1,350.0,4.0,0.2080952380952381,,0.06936507936507937,0.0
2025-10-06 22:00:00+00:00,17.75,35.0,1013.6666666666666,3.58,350.0,6.333333333333334,0.21126984126984127,,0.07042328042328043,0.0
2025-10-06 23:00:00+00:00,17.810000000000002,35.0,1013.3333333333334,4.0600000000000005,350.0,8.666666666666668,0.21444444444444444,,0.07148148148148148,0.0
2025-10-07 00:00:00+00:00,17.87,35.0,1013.0,4.54,350.0,11.0,0.21761904761904763,,0.07253968253968254,0.0
2025-10-07 01:00:00+00:00,16.87666666666667,38.666666666666664,1014.0,4.8,344.0,14.666666666666668,0.2207936507936508,,0.07359788359788359,0.0
2025-10-07 02:00:00+00:00,15.883333333333335,42.333333333333336,1015.0,5.0600000000000005,338.0,18.333333333333336,0.22396825396825398,,0.07465608465608466,0.0
